Main_Feature,Province,Sub_Feature,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2021,2022,Sơ bộ 2022
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Sóc Trăng,Số người nhiễm HIV/AIDS còn sống - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,2867,,4372,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Bạc Liêu,Số người nhiễm HIV/AIDS còn sống - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,1528,,2186,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Cà Mau,Số người nhiễm HIV/AIDS còn sống - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,3176,,4416,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Không xác định,Số người nhiễm HIV/AIDS còn sống - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,274,,..,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",CẢ NƯỚC,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,217,,224,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Đồng bằng sông Hồng,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,207,,158,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Hà Nội,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,235,,172,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Vĩnh Phúc,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,119,,114,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Bắc Ninh,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,68,,77,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Quảng Ninh,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,436,,411,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Hải Dương,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,166,,166,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Hải Phòng,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,322,,302,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Hưng Yên,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,75,,91,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Thái Bình,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,134,,140,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Hà Nam,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,89,,106,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Nam Định,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,232,,220,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Ninh Bình,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,172,,166,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Trung du và miền núi phía Bắc,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,246,,284,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Hà Giang,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,111,,134,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Cao Bằng,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,236,,169,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Bắc Kạn,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,283,,289,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Tuyên Quang,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,181,,175,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Lào Cai,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,219,,206,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Yên Bái,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,330,,266,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Thái Nguyên,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,387,,332,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Lạng Sơn,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,118,,124,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Bắc Giang,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,114,,123,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Phú Thọ,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,218,,213,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Điện Biên,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,586,,526,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Lai Châu,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,307,,284,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Sơn La,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,373,,469,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Hòa Bình,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,149,,151,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Bắc Trung Bộ và Duyên hải miền Trung,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,102,,117,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Thanh Hóa,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,167,,173,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Nghệ An,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,176,,180,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Hà Tĩnh,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,61,,67,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Quảng Bình,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,35,,43,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Quảng Trị,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,40,,37,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Thừa Thiên - Huế,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,48,,61,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Đà Nẵng,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,91,,103,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Quảng Nam,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,43,,52,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Quảng Ngãi,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,55,,87,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Bình Định,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,41,,69,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Phú Yên,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,39,,65,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Khánh Hòa,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,155,,185,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Ninh Thuận,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,61,,92,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Bình Thuận,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,87,,129,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Tây Nguyên,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,68,,90,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Kon Tum,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,60,,65,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Gia Lai,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,56,,68,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Đắk Lắk,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,71,,104,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Đắk Nông,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,67,,76,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Lâm Đồng,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,81,,116,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Đông Nam Bộ,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,370,,327,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Bình Phước,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,224,,267,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Tây Ninh,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,302,,433,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Bình Dương,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,226,,164,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Đồng Nai,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,164,,235,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Bà Rịa - Vũng Tàu,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,267,,296,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",TP. Hồ Chí Minh,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,520,,405,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Đồng bằng sông Cửu Long,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,235,,328,
"Số người nhiễm HIVAIDS phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Long An,Số người hiện nhiễm HIV/AIDS được phát hiện trên 100.000 dân - Lũy kế đến 31/12,,,,,,,,,,,,,,,,,,,,210,,252,
